Geography,Timeframe,"Current Year Week Ending",Type,"ASP Current Year","Total Bulk and Bags Units","4046 Units","4225 Units","4770 Units","TotalBagged Units","SmlBagged Units","LrgBagged Units","X-LrgBagged Units"
"San Francisco",Weekly,"2022-01-16 00:00:00",Conventional,1.651654959,697849.46,215298.73,346930.42,12739.64,122880.66,,,
"San Francisco",Weekly,"2022-01-16 00:00:00",Organic,1.842480060,89295.79,35049.49,7044.75,0.00,47201.56,,,
Seattle,Weekly,"2022-01-16 00:00:00",Conventional,1.635596027,530651.05,231478.75,201766.95,3534.09,93871.26,,,
Seattle,Weekly,"2022-01-16 00:00:00",Organic,2.466269974,51779.34,34287.62,8501.80,1.13,8988.79,,,
"South Carolina",Weekly,"2022-01-16 00:00:00",Conventional,1.303644481,492399.94,241015.11,84582.38,2738.89,164063.57,,,
"South Carolina",Weekly,"2022-01-16 00:00:00",Organic,1.535778576,33703.79,3475.22,5240.40,21.05,24967.11,,,
"South Central",Weekly,"2022-01-16 00:00:00",Conventional,1.069944333,5091518.83,2571647.70,761340.21,88033.47,1669420.77,,,
"South Central",Weekly,"2022-01-16 00:00:00",Organic,1.456090243,155625.76,34387.95,5950.12,0.00,115287.70,,,
Southeast,Weekly,"2022-01-16 00:00:00",Conventional,1.255528093,5035778.15,3193082.56,529818.86,32360.77,1280509.77,,,
Southeast,Weekly,"2022-01-16 00:00:00",Organic,1.117394119,550912.71,59033.54,33499.89,22.64,458356.64,,,
Spokane,Weekly,"2022-01-16 00:00:00",Conventional,1.443757826,75335.05,38843.32,19603.84,46.91,16840.98,,,
Spokane,Weekly,"2022-01-16 00:00:00",Organic,2.520445159,4563.72,2721.66,662.38,0.00,1179.68,,,
"St. Louis",Weekly,"2022-01-16 00:00:00",Conventional,1.169728435,212149.26,127313.92,13920.03,1794.54,69120.78,,,
"St. Louis",Weekly,"2022-01-16 00:00:00",Organic,1.937664618,9247.78,1406.44,3174.90,0.00,4666.43,,,
Syracuse,Weekly,"2022-01-16 00:00:00",Conventional,1.337496788,85124.27,19815.74,27439.45,331.66,37537.42,,,
Syracuse,Weekly,"2022-01-16 00:00:00",Organic,1.590519511,4705.04,255.79,94.26,0.00,4354.99,,,
Tampa,Weekly,"2022-01-16 00:00:00",Conventional,1.250773460,507974.50,357325.53,16811.48,4808.48,129029.00,,,
Tampa,Weekly,"2022-01-16 00:00:00",Organic,0.975841575,93876.18,6038.08,154.35,0.00,87683.76,,,
Toledo,Weekly,"2022-01-16 00:00:00",Conventional,0.956808662,151649.44,94370.51,23561.69,5184.88,28532.36,,,
Toledo,Weekly,"2022-01-16 00:00:00",Organic,1.433024379,4752.81,602.00,1352.93,0.00,2797.87,,,
"Total U.S.",Weekly,"2022-01-16 00:00:00",Conventional,1.259999272,38870083.14,18570093.28,8429023.32,1110423.08,10759249.36,,,
"Total U.S.",Weekly,"2022-01-16 00:00:00",Organic,1.564974704,2219701.50,507384.03,294963.40,157.55,1417196.52,,,
West,Weekly,"2022-01-16 00:00:00",Conventional,1.291842626,6597121.71,3083489.00,1807864.11,162377.17,1543180.19,,,
West,Weekly,"2022-01-16 00:00:00",Organic,1.923310339,311519.57,167053.43,34575.54,11.69,109878.91,,,
"West Tex/New Mexico",Weekly,"2022-01-16 00:00:00",Conventional,1.101228903,901400.75,433520.37,147664.03,10389.91,308618.63,,,
"West Tex/New Mexico",Weekly,"2022-01-16 00:00:00",Organic,1.073857250,47177.35,10591.58,644.04,0.00,35941.72,,,
Wichita,Weekly,"2022-01-16 00:00:00",Conventional,1.135934547,95959.84,48371.81,17474.81,702.24,29410.98,,,
Wichita,Weekly,"2022-01-16 00:00:00",Organic,1.744483096,3069.07,1938.32,5.42,0.00,1125.34,,,
Albany,Weekly,"2022-01-23 00:00:00",Conventional,1.135643678,142311.20,42709.52,70303.28,830.50,28467.89,,,
Albany,Weekly,"2022-01-23 00:00:00",Organic,1.698888093,3155.63,244.99,424.18,0.00,2486.46,,,
Atlanta,Weekly,"2022-01-23 00:00:00",Conventional,1.254089427,705265.68,433052.74,139267.53,1472.03,131473.38,,,
Atlanta,Weekly,"2022-01-23 00:00:00",Organic,1.589008611,28998.74,2749.93,14744.51,0.00,11504.30,,,
Baltimore/Washington,Weekly,"2022-01-23 00:00:00",Conventional,1.483805861,903527.37,298502.76,203762.74,8422.71,392839.16,,,
Baltimore/Washington,Weekly,"2022-01-23 00:00:00",Organic,1.782511956,51891.83,2184.88,6974.70,2.30,42729.95,,,
Birmingham/Montgomery,Weekly,"2022-01-23 00:00:00",Conventional,1.184366837,309479.55,193243.48,29066.21,2929.51,84240.34,,,
Birmingham/Montgomery,Weekly,"2022-01-23 00:00:00",Organic,1.417805071,12311.09,1185.34,2053.07,0.00,9072.68,,,
Boise,Weekly,"2022-01-23 00:00:00",Conventional,1.338175372,119441.05,56763.71,13324.47,10580.10,38772.77,,,
Boise,Weekly,"2022-01-23 00:00:00",Organic,1.815434328,8283.92,1798.49,2287.62,0.00,4197.81,,,
Boston,Weekly,"2022-01-23 00:00:00",Conventional,1.510307803,632402.83,154662.03,315274.45,2935.11,159531.23,,,
Boston,Weekly,"2022-01-23 00:00:00",Organic,1.810775062,37040.30,257.52,2630.85,0.00,34151.93,,,
Buffalo/Rochester,Weekly,"2022-01-23 00:00:00",Conventional,1.322058724,196382.50,43039.05,46750.66,907.67,105685.12,,,
Buffalo/Rochester,Weekly,"2022-01-23 00:00:00",Organic,1.598427287,10670.00,1387.16,87.59,0.00,9195.24,,,
California,Weekly,"2022-01-23 00:00:00",Conventional,1.430474917,5925586.77,2807296.01,1248998.79,566702.80,1302589.17,,,
California,Weekly,"2022-01-23 00:00:00",Organic,1.851276423,357657.73,151145.99,34884.18,5.86,171621.70,,,
Charlotte,Weekly,"2022-01-23 00:00:00",Conventional,1.483118703,312621.17,128227.68,60836.65,6519.14,117037.70,,,
Charlotte,Weekly,"2022-01-23 00:00:00",Organic,1.662365727,19450.69,135.41,3660.88,28.38,15626.03,,,
Chicago,Weekly,"2022-01-23 00:00:00",Conventional,1.479944949,801998.53,254284.37,181175.99,135749.60,230788.56,,,
Chicago,Weekly,"2022-01-23 00:00:00",Organic,1.618544744,57135.75,21615.42,14903.48,0.00,20616.84,,,
Cincinnati/Dayton,Weekly,"2022-01-23 00:00:00",Conventional,1.021516783,321205.20,218816.63,66146.83,602.69,35639.05,,,
Cincinnati/Dayton,Weekly,"2022-01-23 00:00:00",Organic,1.958549686,13891.05,5375.66,5951.23,0.00,2564.15,,,
Columbus,Weekly,"2022-01-23 00:00:00",Conventional,1.074554911,259817.24,163453.36,53828.02,805.53,41730.33,,,
Columbus,Weekly,"2022-01-23 00:00:00",Organic,1.778144711,9023.01,1937.44,3605.29,0.00,3480.28,,,
"Dallas/Ft. Worth",Weekly,"2022-01-23 00:00:00",Conventional,1.022829654,1342416.44,617686.29,284512.73,14724.52,425492.89,,,
"Dallas/Ft. Worth",Weekly,"2022-01-23 00:00:00",Organic,1.505476703,42497.76,12075.82,1235.76,0.00,29186.18,,,
Denver,Weekly,"2022-01-23 00:00:00",Conventional,1.280686580,798918.61,336134.65,172422.05,35728.26,254633.65,,,
Denver,Weekly,"2022-01-23 00:00:00",Organic,1.561338018,61321.87,44982.83,1334.48,1.07,15003.48,,,
Detroit,Weekly,"2022-01-23 00:00:00",Conventional,1.099494098,464218.84,281098.84,59473.52,51654.89,71991.59,,,
Detroit,Weekly,"2022-01-23 00:00:00",Organic,1.433611633,24014.72,3517.22,3773.27,0.00,16724.23,,,
"Grand Rapids",Weekly,"2022-01-23 00:00:00",Conventional,1.534456195,162407.52,30037.98,38889.65,58934.13,34545.77,,,
"Grand Rapids",Weekly,"2022-01-23 00:00:00",Organic,1.205549534,11007.67,12.03,922.53,0.00,10073.11,,,
"Great Lakes",Weekly,"2022-01-23 00:00:00",Conventional,1.207495135,3967227.52,1852099.06,921217.45,362483.59,831427.43,,,
"Great Lakes",Weekly,"2022-01-23 00:00:00",Organic,1.576750916,190840.72,45471.71,43055.29,0.00,102313.72,,,
Harrisburg/Scranton,Weekly,"2022-01-23 00:00:00",Conventional,1.306171770,351966.27,128524.70,94163.12,1749.71,127528.73,,,
Harrisburg/Scranton,Weekly,"2022-01-23 00:00:00",Organic,1.565728332,17573.37,775.21,505.63,0.00,16292.53,,,
Hartford/Springfield,Weekly,"2022-01-23 00:00:00",Conventional,1.553018590,332765.89,40758.41,207582.92,1097.08,83327.48,,,
Hartford/Springfield,Weekly,"2022-01-23 00:00:00",Organic,1.866695136,20135.72,1797.76,5322.32,3.35,13012.30,,,
Houston,Weekly,"2022-01-23 00:00:00",Conventional,1.056948989,950735.41,426368.73,325469.92,7633.96,191262.79,,,
Houston,Weekly,"2022-01-23 00:00:00",Organic,1.740438203,13984.37,9934.23,380.78,0.00,3669.36,,,
Indianapolis,Weekly,"2022-01-23 00:00:00",Conventional,1.031834268,271675.32,167179.06,50307.93,2442.36,51745.96,,,
Indianapolis,Weekly,"2022-01-23 00:00:00",Organic,1.651808848,8722.92,992.75,2991.27,0.00,4738.89,,,
Jacksonville,Weekly,"2022-01-23 00:00:00",Conventional,1.389614092,184734.40,125463.10,6146.30,968.98,52156.03,,,
Jacksonville,Weekly,"2022-01-23 00:00:00",Organic,1.078714618,30698.62,4177.05,242.50,0.00,26279.08,,,
"Las Vegas",Weekly,"2022-01-23 00:00:00",Conventional,1.153306714,411985.63,145527.42,145493.65,2292.30,118672.26,,,
"Las Vegas",Weekly,"2022-01-23 00:00:00",Organic,1.488704458,16113.42,4896.59,3128.55,0.00,8088.28,,,
"Los Angeles",Weekly,"2022-01-23 00:00:00",Conventional,1.346870986,2976716.32,1636280.68,208057.51,407563.87,724814.26,,,
"Los Angeles",Weekly,"2022-01-23 00:00:00",Organic,1.871330346,138261.62,81026.15,11685.96,4.18,45545.33,,,
Louisville,Weekly,"2022-01-23 00:00:00",Conventional,1.059840498,130731.67,72890.77,23868.09,517.13,33455.69,,,
Louisville,Weekly,"2022-01-23 00:00:00",Organic,1.628660141,5912.43,344.97,4741.56,0.00,825.90,,,
"Miami/Ft. Lauderdale",Weekly,"2022-01-23 00:00:00",Conventional,1.315357207,797965.26,546754.77,26913.12,2772.28,221525.10,,,
"Miami/Ft. Lauderdale",Weekly,"2022-01-23 00:00:00",Organic,1.116399242,129635.47,4488.92,765.76,0.00,124380.79,,,
Midsouth,Weekly,"2022-01-23 00:00:00",Conventional,1.305936565,3628616.71,1699795.76,654480.65,29669.18,1244671.12,,,
Midsouth,Weekly,"2022-01-23 00:00:00",Organic,1.665147009,215372.41,9847.30,51605.40,82.30,153837.42,,,
Nashville,Weekly,"2022-01-23 00:00:00",Conventional,1.222474284,258009.10,149156.23,30901.06,920.20,77031.61,,,
Nashville,Weekly,"2022-01-23 00:00:00",Organic,1.594955710,12651.67,315.86,8152.11,0.00,4183.70,,,
"New Orleans/Mobile",Weekly,"2022-01-23 00:00:00",Conventional,1.039228404,320586.35,164128.44,21594.91,1592.06,133270.94,,,
"New Orleans/Mobile",Weekly,"2022-01-23 00:00:00",Organic,1.249204688,15320.83,1194.38,30.31,0.00,14096.14,,,
"New York",Weekly,"2022-01-23 00:00:00",Conventional,1.518223228,1757547.12,434839.00,667851.58,7416.71,647439.82,,,
"New York",Weekly,"2022-01-23 00:00:00",Organic,1.756626191,120409.93,28725.61,8661.85,6.02,83016.45,,,
Northeast,Weekly,"2022-01-23 00:00:00",Conventional,1.419256732,5225875.27,1509431.79,1975306.81,22261.82,1718874.84,,,
Northeast,Weekly,"2022-01-23 00:00:00",Organic,1.739837337,294197.94,46387.88,22499.07,11.86,225299.13,,,
"Northern New England",Weekly,"2022-01-23 00:00:00",Conventional,1.189532476,513115.27,212996.39,198089.63,1031.24,100998.02,,,
"Northern New England",Weekly,"2022-01-23 00:00:00",Organic,1.956232138,15799.07,2164.86,411.14,1.35,13221.72,,,
Orlando,Weekly,"2022-01-23 00:00:00",Conventional,1.313345009,447749.61,278594.59,11390.69,7412.55,150351.79,,,
Orlando,Weekly,"2022-01-23 00:00:00",Organic,1.053845014,101454.74,828.27,17246.75,0.00,83379.72,,,
Peoria/Springfield,Weekly,"2022-01-23 00:00:00",Conventional,1.076784996,126424.36,63373.42,27738.94,372.29,34939.70,,,
Peoria/Springfield,Weekly,"2022-01-23 00:00:00",Organic,1.494971474,4537.82,157.16,869.54,0.00,3511.12,,,
Philadelphia,Weekly,"2022-01-23 00:00:00",Conventional,1.386108020,573074.25,202132.62,129339.97,3842.86,237758.80,,,
Philadelphia,Weekly,"2022-01-23 00:00:00",Organic,1.668335022,31656.78,4936.01,2714.66,0.00,24006.11,,,
Phoenix/Tucson,Weekly,"2022-01-23 00:00:00",Conventional,1.082159109,1231350.15,656919.21,350180.15,33260.25,190941.08,,,
Phoenix/Tucson,Weekly,"2022-01-23 00:00:00",Organic,1.440380113,34134.79,11873.81,5155.56,0.00,17105.42,,,
Pittsburgh,Weekly,"2022-01-23 00:00:00",Conventional,1.347301247,116781.48,71993.02,5617.98,937.87,38232.61,,,
Pittsburgh,Weekly,"2022-01-23 00:00:00",Organic,1.538314276,8223.27,1662.93,0.00,0.00,6560.34,,,
Plains,Weekly,"2022-01-23 00:00:00",Conventional,1.282811131,1822188.04,853279.92,365089.85,48791.09,554992.73,,,
Plains,Weekly,"2022-01-23 00:00:00",Organic,1.657904163,47965.39,12014.68,4224.89,50.50,31675.32,,,
Portland,Weekly,"2022-01-23 00:00:00",Conventional,1.377587218,665575.81,405787.42,122336.80,31227.84,106223.75,,,
Portland,Weekly,"2022-01-23 00:00:00",Organic,2.242547867,34720.26,18096.22,11890.79,5.36,4727.89,,,
Providence,Weekly,"2022-01-23 00:00:00",Conventional,1.649750872,84389.07,19052.43,47285.62,379.26,17671.77,,,
Providence,Weekly,"2022-01-23 00:00:00",Organic,1.778449157,4867.23,13.32,41.56,0.00,4812.35,,,
Raleigh/Greensboro,Weekly,"2022-01-23 00:00:00",Conventional,1.373021619,384853.56,157162.03,76854.27,5982.13,144855.13,,,
Raleigh/Greensboro,Weekly,"2022-01-23 00:00:00",Organic,1.615843156,28721.08,833.83,3795.80,29.12,24062.32,,,
Richmond/Norfolk,Weekly,"2022-01-23 00:00:00",Conventional,1.216405482,312529.64,166851.97,52551.06,2350.44,90776.18,,,
Richmond/Norfolk,Weekly,"2022-01-23 00:00:00",Organic,1.587976431,18668.06,989.75,3239.63,0.00,14438.67,,,
Roanoke,Weekly,"2022-01-23 00:00:00",Conventional,1.127977896,162873.51,98397.45,22102.64,359.53,42013.89,,,
Roanoke,Weekly,"2022-01-23 00:00:00",Organic,1.817468860,8211.65,658.50,2419.68,0.00,5133.48,,,
Sacramento,Weekly,"2022-01-23 00:00:00",Conventional,1.605333961,433076.94,127515.05,204035.50,8045.54,93480.85,,,
Sacramento,Weekly,"2022-01-23 00:00:00",Organic,1.769423900,26084.22,6190.15,3460.68,0.00,16433.39,,,
"San Diego",Weekly,"2022-01-23 00:00:00",Conventional,1.311332056,569502.95,285555.00,78959.28,65861.39,139127.28,,,
"San Diego",Weekly,"2022-01-23 00:00:00",Organic,1.939184873,29774.69,14926.62,3221.05,1.42,11625.60,,,
"San Francisco",Weekly,"2022-01-23 00:00:00",Conventional,1.691545281,723248.72,202430.17,388972.83,13178.89,118666.82,,,
"San Francisco",Weekly,"2022-01-23 00:00:00",Organic,1.912469684,86858.96,24270.87,7298.51,0.00,55289.58,,,
Seattle,Weekly,"2022-01-23 00:00:00",Conventional,1.390583759,636392.09,364586.98,176911.23,4158.37,90735.51,,,
Seattle,Weekly,"2022-01-23 00:00:00",Organic,2.310861837,54248.37,31943.66,13755.87,0.00,8548.84,,,
"South Carolina",Weekly,"2022-01-23 00:00:00",Conventional,1.340970606,479230.80,257640.17,80462.34,2588.23,138540.06,,,
"South Carolina",Weekly,"2022-01-23 00:00:00",Organic,1.440161575,35885.83,3023.78,5089.71,34.27,27738.07,,,
"South Central",Weekly,"2022-01-23 00:00:00",Conventional,1.078089220,4885834.26,2384828.02,884290.50,85531.37,1530393.23,,,
"South Central",Weekly,"2022-01-23 00:00:00",Organic,1.456372348,179166.80,49879.67,7573.79,0.00,121713.34,,,
Southeast,Weekly,"2022-01-23 00:00:00",Conventional,1.267771063,4647960.00,2995423.99,392555.02,27831.74,1232149.24,,,
Southeast,Weekly,"2022-01-23 00:00:00",Organic,1.135625444,572684.31,23111.80,57456.99,37.30,492078.22,,,
Spokane,Weekly,"2022-01-23 00:00:00",Conventional,1.230813408,89956.21,55482.72,19459.02,65.02,14949.44,,,
Spokane,Weekly,"2022-01-23 00:00:00",Organic,2.031799438,5035.16,2834.78,644.01,0.00,1556.36,,,
"St. Louis",Weekly,"2022-01-23 00:00:00",Conventional,1.197277052,197388.60,119014.94,17011.40,1450.77,59911.50,,,
"St. Louis",Weekly,"2022-01-23 00:00:00",Organic,2.012554243,9287.17,2003.64,2841.10,0.00,4442.42,,,
Syracuse,Weekly,"2022-01-23 00:00:00",Conventional,1.264228999,92774.51,24837.14,30717.59,382.58,36837.20,,,
Syracuse,Weekly,"2022-01-23 00:00:00",Organic,1.553944886,3960.22,318.36,79.13,0.00,3562.74,,,
Tampa,Weekly,"2022-01-23 00:00:00",Conventional,1.216690007,515298.53,364620.42,14557.87,4764.69,131355.55,,,
Tampa,Weekly,"2022-01-23 00:00:00",Organic,0.996638459,91473.37,493.10,3857.90,0.00,87122.37,,,
Toledo,Weekly,"2022-01-23 00:00:00",Conventional,1.053746270,140597.29,84134.74,23038.02,9762.95,23661.58,,,
Toledo,Weekly,"2022-01-23 00:00:00",Organic,1.588670291,4600.10,430.17,1599.65,0.00,2570.28,,,
"Total U.S.",Weekly,"2022-01-23 00:00:00",Conventional,1.279457879,36891931.94,17402332.24,8225185.37,1320314.28,9942854.11,,,
"Total U.S.",Weekly,"2022-01-23 00:00:00",Organic,1.554501230,2221781.49,515405.41,275287.39,220.14,1430868.54,,,
West,Weekly,"2022-01-23 00:00:00",Conventional,1.219952489,6788643.39,3300177.68,1783246.31,177042.69,1527756.35,,,
West,Weekly,"2022-01-23 00:00:00",Organic,1.729715016,363896.18,177546.39,53987.78,32.32,132329.69,,,
"West Tex/New Mexico",Weekly,"2022-01-23 00:00:00",Conventional,1.096622545,899929.29,387684.53,165259.72,10839.04,335166.96,,,
"West Tex/New Mexico",Weekly,"2022-01-23 00:00:00",Organic,1.033230784,47069.23,8652.46,936.52,0.00,37480.25,,,
Wichita,Weekly,"2022-01-23 00:00:00",Conventional,1.044103344,103729.70,63884.95,12738.23,657.11,26442.83,,,
Wichita,Weekly,"2022-01-23 00:00:00",Organic,1.534964535,2739.73,1379.74,7.59,0.00,1352.40,,,
Albany,Weekly,"2022-01-30 00:00:00",Conventional,1.077870108,155491.95,58780.60,71582.04,750.22,24379.09,,,
Albany,Weekly,"2022-01-30 00:00:00",Organic,1.631065791,3853.62,259.07,383.44,0.00,3211.11,,,
Atlanta,Weekly,"2022-01-30 00:00:00",Conventional,1.268742522,770234.82,448991.18,172011.21,3057.04,146175.40,,,
Atlanta,Weekly,"2022-01-30 00:00:00",Organic,1.729330982,32319.38,5879.11,13262.01,0.00,13178.27,,,
Baltimore/Washington,Weekly,"2022-01-30 00:00:00",Conventional,1.330061615,982603.24,341273.70,218674.55,7265.75,415389.24,,,
Baltimore/Washington,Weekly,"2022-01-30 00:00:00",Organic,1.758740760,58685.08,2188.16,7005.50,11.49,49479.93,,,
Birmingham/Montgomery,Weekly,"2022-01-30 00:00:00",Conventional,1.199570931,317838.48,201397.00,28450.27,3178.51,84812.70,,,
Birmingham/Montgomery,Weekly,"2022-01-30 00:00:00",Organic,1.395696364,13619.49,1351.36,1001.16,0.00,11266.97,,,
Boise,Weekly,"2022-01-30 00:00:00",Conventional,1.348909400,111761.92,58974.26,16349.14,7143.04,29295.48,,,
Boise,Weekly,"2022-01-30 00:00:00",Organic,1.729178686,7925.78,1287.21,2749.82,3.80,3884.95,,,
Boston,Weekly,"2022-01-30 00:00:00",Conventional,1.611523623,692941.36,169196.08,350935.36,2445.51,170364.41,,,
Boston,Weekly,"2022-01-30 00:00:00",Organic,1.742897208,40564.40,283.16,2341.93,0.00,37939.30,,,
Buffalo/Rochester,Weekly,"2022-01-30 00:00:00",Conventional,1.371720738,186586.45,24908.11,47098.83,1022.29,113557.22,,,
Buffalo/Rochester,Weekly,"2022-01-30 00:00:00",Organic,1.519021401,11926.79,1181.17,86.13,0.00,10659.49,,,
California,Weekly,"2022-01-30 00:00:00",Conventional,1.300682776,6642946.33,3024176.12,1521448.59,695988.80,1401332.82,,,
California,Weekly,"2022-01-30 00:00:00",Organic,1.865149567,341696.92,140093.28,32239.80,0.00,169363.84,,,
Charlotte,Weekly,"2022-01-30 00:00:00",Conventional,1.414145875,331091.57,140160.52,58023.19,6303.67,126604.19,,,
Charlotte,Weekly,"2022-01-30 00:00:00",Organic,1.660024886,22863.66,133.31,3532.81,18.16,19179.37,,,
Chicago,Weekly,"2022-01-30 00:00:00",Conventional,1.143749097,1144912.73,438726.85,367183.84,124348.91,214653.13,,,
Chicago,Weekly,"2022-01-30 00:00:00",Organic,1.719771916,56104.87,12657.18,22359.06,0.00,21088.62,,,
Cincinnati/Dayton,Weekly,"2022-01-30 00:00:00",Conventional,0.949165313,352049.00,261797.87,53634.99,938.11,35678.03,,,
Cincinnati/Dayton,Weekly,"2022-01-30 00:00:00",Organic,1.882387862,13986.03,5057.30,6269.47,0.00,2659.26,,,
Columbus,Weekly,"2022-01-30 00:00:00",Conventional,1.022387367,289870.00,212066.25,34187.41,1086.94,42529.39,,,
Columbus,Weekly,"2022-01-30 00:00:00",Organic,1.618522647,10136.80,1102.01,5577.21,0.00,3457.58,,,
"Dallas/Ft. Worth",Weekly,"2022-01-30 00:00:00",Conventional,1.096665935,1361021.20,553830.09,356478.89,17140.57,433571.65,,,
"Dallas/Ft. Worth",Weekly,"2022-01-30 00:00:00",Organic,1.500507746,43858.39,11446.24,1282.56,0.00,31129.59,,,
Denver,Weekly,"2022-01-30 00:00:00",Conventional,1.293800580,949934.57,450038.78,227470.46,30421.56,242003.77,,,
Denver,Weekly,"2022-01-30 00:00:00",Organic,1.702341937,63493.10,52865.07,1368.84,0.00,9259.19,,,
Detroit,Weekly,"2022-01-30 00:00:00",Conventional,0.968052459,540364.05,387636.31,46921.25,26479.34,79327.15,,,
Detroit,Weekly,"2022-01-30 00:00:00",Organic,1.452144337,22165.27,1462.97,6144.24,0.00,14558.06,,,
"Grand Rapids",Weekly,"2022-01-30 00:00:00",Conventional,1.284899743,171702.38,79806.53,22631.90,28821.77,40442.19,,,
"Grand Rapids",Weekly,"2022-01-30 00:00:00",Organic,1.110713112,17968.01,21.67,1337.53,0.00,16608.81,,,
"Great Lakes",Weekly,"2022-01-30 00:00:00",Conventional,1.084316840,4574565.88,2546188.24,925210.36,249608.42,853558.86,,,
"Great Lakes",Weekly,"2022-01-30 00:00:00",Organic,1.584652039,198672.59,31053.43,54869.95,0.00,112749.21,,,
Harrisburg/Scranton,Weekly,"2022-01-30 00:00:00",Conventional,1.306631907,377059.88,145471.05,97936.17,2002.84,131649.83,,,
Harrisburg/Scranton,Weekly,"2022-01-30 00:00:00",Organic,1.571694143,20028.81,539.49,459.97,0.00,19029.35,,,
Hartford/Springfield,Weekly,"2022-01-30 00:00:00",Conventional,1.541009986,394868.66,71924.27,238800.41,1864.76,82279.21,,,
Hartford/Springfield,Weekly,"2022-01-30 00:00:00",Organic,1.791420363,23725.97,1182.21,5517.25,2.23,17024.28,,,
Houston,Weekly,"2022-01-30 00:00:00",Conventional,1.097392239,918636.01,400422.84,330240.38,8679.66,179293.13,,,
Houston,Weekly,"2022-01-30 00:00:00",Organic,1.587296618,13227.37,7772.42,420.46,0.00,5034.49,,,
Indianapolis,Weekly,"2022-01-30 00:00:00",Conventional,0.968390675,284465.24,199714.92,29780.08,1973.84,52996.41,,,
Indianapolis,Weekly,"2022-01-30 00:00:00",Organic,1.652331595,9601.23,1211.43,2779.96,0.00,5609.85,,,
Jacksonville,Weekly,"2022-01-30 00:00:00",Conventional,1.425952332,180003.17,122473.00,5448.41,896.43,51185.33,,,
Jacksonville,Weekly,"2022-01-30 00:00:00",Organic,1.070162732,32848.11,4616.32,243.57,0.00,27988.22,,,
"Las Vegas",Weekly,"2022-01-30 00:00:00",Conventional,1.153197889,397006.87,158985.11,116084.45,1224.11,120713.20,,,
"Las Vegas",Weekly,"2022-01-30 00:00:00",Organic,1.533171618,15751.25,6425.61,2302.98,0.00,7022.66,,,
"Los Angeles",Weekly,"2022-01-30 00:00:00",Conventional,1.291617852,3207825.87,1764470.47,139231.59,504149.02,799974.80,,,
"Los Angeles",Weekly,"2022-01-30 00:00:00",Organic,1.863182157,128892.64,69512.23,11545.57,0.00,47834.84,,,
Louisville,Weekly,"2022-01-30 00:00:00",Conventional,1.130336491,126042.60,73680.40,18802.57,587.54,32972.09,,,
Louisville,Weekly,"2022-01-30 00:00:00",Organic,1.893688011,5546.07,1849.87,2419.56,0.00,1276.64,,,
"Miami/Ft. Lauderdale",Weekly,"2022-01-30 00:00:00",Conventional,1.340044789,835946.58,586651.17,29705.06,4144.70,215444.51,,,
"Miami/Ft. Lauderdale",Weekly,"2022-01-30 00:00:00",Organic,1.079266869,119621.63,7810.15,795.90,0.00,111015.59,,,
