Geography,Timeframe,"Current Year Week Ending",Type,"ASP Current Year","Total Bulk and Bags Units","4046 Units","4225 Units","4770 Units","TotalBagged Units","SmlBagged Units","LrgBagged Units","X-LrgBagged Units"
Harrisburg/Scranton,Weekly,"2020-07-19 00:00:00",Organic,1.610700406,13506.08,960.84,361.97,0.00,12183.26,,,
Hartford/Springfield,Weekly,"2020-07-19 00:00:00",Conventional,1.364590733,402065.19,13472.74,295122.09,7738.21,85732.15,,,
Hartford/Springfield,Weekly,"2020-07-19 00:00:00",Organic,1.925101080,16086.06,286.55,5338.96,2.95,10457.61,,,
Houston,Weekly,"2020-07-19 00:00:00",Conventional,0.881571604,1184503.57,684697.73,266264.18,18164.13,215377.54,,,
Houston,Weekly,"2020-07-19 00:00:00",Organic,1.656146694,16650.36,11557.31,26.41,0.00,5066.64,,,
Indianapolis,Weekly,"2020-07-19 00:00:00",Conventional,0.972411769,283256.72,155635.03,65535.98,11299.34,50786.36,,,
Indianapolis,Weekly,"2020-07-19 00:00:00",Organic,1.732875373,7548.89,1320.34,2673.09,0.00,3555.46,,,
Jacksonville,Weekly,"2020-07-19 00:00:00",Conventional,1.155756847,223987.47,150894.87,13159.25,324.23,59609.13,,,
Jacksonville,Weekly,"2020-07-19 00:00:00",Organic,1.235817778,15553.12,101.09,279.55,0.00,15172.48,,,
"Las Vegas",Weekly,"2020-07-19 00:00:00",Conventional,0.983237027,436750.04,109809.16,222333.95,113.96,104492.97,,,
"Las Vegas",Weekly,"2020-07-19 00:00:00",Organic,1.567527781,14880.84,9236.29,1269.20,0.00,4375.35,,,
"Los Angeles",Weekly,"2020-07-19 00:00:00",Conventional,1.230811010,3134251.73,1541066.24,368109.62,624538.83,600536.10,,,
"Los Angeles",Weekly,"2020-07-19 00:00:00",Organic,2.116650656,131669.45,50346.70,54460.00,7.01,26850.60,,,
Louisville,Weekly,"2020-07-19 00:00:00",Conventional,0.953349127,146326.58,89338.31,31130.76,162.83,25694.68,,,
Louisville,Weekly,"2020-07-19 00:00:00",Organic,1.277549882,8471.23,2309.00,1628.98,0.00,4533.25,,,
"Miami/Ft. Lauderdale",Weekly,"2020-07-19 00:00:00",Conventional,1.146460166,947584.76,641365.45,41702.22,716.56,263781.96,,,
"Miami/Ft. Lauderdale",Weekly,"2020-07-19 00:00:00",Organic,1.813695582,27200.76,160.60,1687.59,0.00,25352.57,,,
Midsouth,Weekly,"2020-07-19 00:00:00",Conventional,1.068279167,4386665.01,1856117.93,1066922.85,32082.33,1431539.06,,,
Midsouth,Weekly,"2020-07-19 00:00:00",Organic,1.553965247,246540.57,62153.10,40406.33,173.92,143806.28,,,
Nashville,Weekly,"2020-07-19 00:00:00",Conventional,0.906855448,307602.52,213045.71,24885.99,73.18,69597.65,,,
Nashville,Weekly,"2020-07-19 00:00:00",Organic,1.309110000,17885.90,4865.90,2747.36,0.00,10272.63,,,
"New Orleans/Mobile",Weekly,"2020-07-19 00:00:00",Conventional,0.874316742,375130.53,203679.51,36111.89,3333.75,132004.44,,,
"New Orleans/Mobile",Weekly,"2020-07-19 00:00:00",Organic,1.421779658,9301.22,607.95,0.00,0.00,8693.27,,,
"New York",Weekly,"2020-07-19 00:00:00",Conventional,1.191537886,2438068.12,122466.27,1572968.24,18330.66,723178.91,,,
"New York",Weekly,"2020-07-19 00:00:00",Organic,1.871341454,97393.65,11402.05,11749.10,1561.76,72680.74,,,
Northeast,Weekly,"2020-07-19 00:00:00",Conventional,1.205281411,6580233.24,716194.09,3767795.84,40650.89,2054458.19,,,
Northeast,Weekly,"2020-07-19 00:00:00",Organic,1.857580887,259232.58,26794.73,28797.38,1602.38,202038.09,,,
"Northern New England",Weekly,"2020-07-19 00:00:00",Conventional,1.242926766,549527.67,17606.15,389864.41,305.35,141751.76,,,
"Northern New England",Weekly,"2020-07-19 00:00:00",Organic,2.066254540,18863.60,3100.19,1005.13,0.00,14758.28,,,
Orlando,Weekly,"2020-07-19 00:00:00",Conventional,1.043707969,615979.32,367716.72,15638.96,241.47,232372.17,,,
Orlando,Weekly,"2020-07-19 00:00:00",Organic,1.791247260,19659.39,104.24,318.15,0.00,19221.35,,,
Peoria/Springfield,Weekly,"2020-07-19 00:00:00",Conventional,0.893372809,154908.53,55998.13,45803.12,2944.79,50162.49,,,
Peoria/Springfield,Weekly,"2020-07-19 00:00:00",Organic,1.732840896,3832.82,546.16,1243.76,7.81,2035.09,,,
Philadelphia,Weekly,"2020-07-19 00:00:00",Conventional,1.065773247,722830.95,167052.06,286077.35,3490.07,266209.14,,,
Philadelphia,Weekly,"2020-07-19 00:00:00",Organic,1.814254967,28562.18,4041.94,3968.79,0.00,20550.50,,,
Phoenix/Tucson,Weekly,"2020-07-19 00:00:00",Conventional,0.842644872,1427925.60,517006.01,754986.79,3429.71,152481.10,,,
Phoenix/Tucson,Weekly,"2020-07-19 00:00:00",Organic,1.446943072,25392.94,13685.82,2217.48,0.00,9489.64,,,
Pittsburgh,Weekly,"2020-07-19 00:00:00",Conventional,0.862137715,178017.59,100140.67,11626.40,68.87,66181.64,,,
Pittsburgh,Weekly,"2020-07-19 00:00:00",Organic,1.631187991,8391.66,2728.38,4.24,0.00,5659.05,,,
Plains,Weekly,"2020-07-19 00:00:00",Conventional,1.031629661,2188489.49,1151308.01,424975.40,6453.71,605751.43,,,
Plains,Weekly,"2020-07-19 00:00:00",Organic,1.380628566,74261.35,18447.79,4817.42,8.56,50983.61,,,
Portland,Weekly,"2020-07-19 00:00:00",Conventional,1.081849033,840651.79,424494.84,297027.56,30700.51,88428.87,,,
Portland,Weekly,"2020-07-19 00:00:00",Organic,2.052915058,37996.78,17575.77,16810.02,0.00,3610.99,,,
Providence,Weekly,"2020-07-19 00:00:00",Conventional,1.462575487,113699.62,4208.76,81040.35,39.32,28411.19,,,
Providence,Weekly,"2020-07-19 00:00:00",Organic,1.830707516,5072.21,0.00,3.91,0.00,5068.30,,,
Raleigh/Greensboro,Weekly,"2020-07-19 00:00:00",Conventional,1.073428742,473925.74,223849.92,84844.18,6508.36,158721.39,,,
Raleigh/Greensboro,Weekly,"2020-07-19 00:00:00",Organic,1.621605919,24251.59,14190.80,3926.07,46.77,6087.95,,,
Richmond/Norfolk,Weekly,"2020-07-19 00:00:00",Conventional,0.919658759,395221.70,171983.25,82186.24,1461.52,139590.69,,,
Richmond/Norfolk,Weekly,"2020-07-19 00:00:00",Organic,1.632435014,16948.59,2317.62,3368.84,7.66,11254.47,,,
Roanoke,Weekly,"2020-07-19 00:00:00",Conventional,0.905015805,207126.19,109564.65,35585.97,18.41,61957.16,,,
Roanoke,Weekly,"2020-07-19 00:00:00",Organic,1.449974087,10964.22,2604.41,2783.84,0.00,5575.97,,,
Sacramento,Weekly,"2020-07-19 00:00:00",Conventional,1.277398342,550380.40,187713.48,265833.43,8965.00,87867.55,,,
Sacramento,Weekly,"2020-07-19 00:00:00",Organic,1.984237311,17482.82,4814.40,4162.71,3.73,8501.99,,,
"San Diego",Weekly,"2020-07-19 00:00:00",Conventional,1.224354925,550605.30,222423.17,142373.34,83221.79,102586.04,,,
"San Diego",Weekly,"2020-07-19 00:00:00",Organic,2.235108680,30355.34,9156.12,13796.08,25.82,7376.38,,,
"San Francisco",Weekly,"2020-07-19 00:00:00",Conventional,1.196401697,1093602.09,282635.46,667294.28,17699.76,125972.60,,,
"San Francisco",Weekly,"2020-07-19 00:00:00",Organic,2.209668311,52691.15,13993.84,13520.38,8.01,25168.92,,,
Seattle,Weekly,"2020-07-19 00:00:00",Conventional,1.391061946,658527.88,267658.49,311330.81,1270.06,78268.52,,,
Seattle,Weekly,"2020-07-19 00:00:00",Organic,2.297067591,57112.94,25914.79,25089.67,9.02,6099.45,,,
"South Carolina",Weekly,"2020-07-19 00:00:00",Conventional,0.997566441,549974.77,348478.30,62005.82,3130.83,136357.93,,,
"South Carolina",Weekly,"2020-07-19 00:00:00",Organic,1.264038082,37767.66,7447.46,4784.03,27.37,25508.81,,,
"South Central",Weekly,"2020-07-19 00:00:00",Conventional,0.809460368,6547462.81,3693389.07,914078.61,257136.61,1681274.84,,,
"South Central",Weekly,"2020-07-19 00:00:00",Organic,1.532393485,123540.14,35356.45,3665.31,1874.02,82642.26,,,
Southeast,Weekly,"2020-07-19 00:00:00",Conventional,1.015688772,5605521.45,3638041.14,395033.02,6003.69,1566354.13,,,
Southeast,Weekly,"2020-07-19 00:00:00",Organic,1.493874302,213614.42,21627.21,20888.72,28.12,171035.09,,,
Spokane,Weekly,"2020-07-19 00:00:00",Conventional,1.223887001,90613.91,40758.73,35761.36,280.14,13813.68,,,
Spokane,Weekly,"2020-07-19 00:00:00",Organic,2.027223697,5410.87,2994.00,1394.31,0.00,1022.57,,,
"St. Louis",Weekly,"2020-07-19 00:00:00",Conventional,0.985842324,241453.67,139247.29,21331.05,181.49,80693.84,,,
"St. Louis",Weekly,"2020-07-19 00:00:00",Organic,1.869293709,6131.62,1306.97,1834.21,1.19,2988.30,,,
Syracuse,Weekly,"2020-07-19 00:00:00",Conventional,1.186945543,97298.52,13515.72,38096.73,710.33,44975.73,,,
Syracuse,Weekly,"2020-07-19 00:00:00",Organic,1.734544352,4253.43,358.90,224.84,2.34,3667.35,,,
Tampa,Weekly,"2020-07-19 00:00:00",Conventional,1.024251562,610375.30,401183.95,19956.84,284.39,188946.13,,,
Tampa,Weekly,"2020-07-19 00:00:00",Organic,1.672327893,14892.72,119.48,213.15,0.00,14555.15,,,
Toledo,Weekly,"2020-07-19 00:00:00",Conventional,0.920712283,178816.81,80989.45,38816.62,29466.21,29544.53,,,
Toledo,Weekly,"2020-07-19 00:00:00",Organic,1.621807348,4756.01,550.68,2460.80,0.00,1744.54,,,
"Total U.S.",Weekly,"2020-07-19 00:00:00",Conventional,1.051570162,44908998.72,18801156.26,13179171.43,2120420.00,10805265.68,,,
"Total U.S.",Weekly,"2020-07-19 00:00:00",Organic,1.760906102,1665518.53,462657.91,321074.53,5526.54,876211.15,,,
West,Weekly,"2020-07-19 00:00:00",Conventional,1.019005959,7848448.54,3131320.91,3200918.99,156534.31,1359504.86,,,
West,Weekly,"2020-07-19 00:00:00",Organic,1.834843268,297050.20,145214.48,73920.36,1781.92,76133.44,,,
"West Tex/New Mexico",Weekly,"2020-07-19 00:00:00",Conventional,0.831517539,1022893.71,422650.53,151231.00,44788.92,403198.44,,,
"West Tex/New Mexico",Weekly,"2020-07-19 00:00:00",Organic,1.717451596,22468.74,5321.93,1364.55,2831.44,12950.83,,,
Wichita,Weekly,"2020-07-19 00:00:00",Conventional,0.829419900,121348.54,82778.75,7119.38,31.77,31418.63,,,
Wichita,Weekly,"2020-07-19 00:00:00",Organic,1.461924850,2399.28,1303.18,205.17,0.00,890.93,,,
Albany,Weekly,"2020-07-26 00:00:00",Conventional,1.394174875,163274.13,11664.53,112132.62,199.13,39277.85,,,
Albany,Weekly,"2020-07-26 00:00:00",Organic,1.299951076,5515.53,333.41,411.56,0.00,4770.56,,,
Atlanta,Weekly,"2020-07-26 00:00:00",Conventional,0.901939469,908119.97,621021.46,106565.32,123.71,180400.98,,,
Atlanta,Weekly,"2020-07-26 00:00:00",Organic,1.701463911,27706.32,8194.65,9191.40,0.00,10320.26,,,
Baltimore/Washington,Weekly,"2020-07-26 00:00:00",Conventional,1.261754520,1015001.54,119878.07,441865.57,24220.36,429023.76,,,
Baltimore/Washington,Weekly,"2020-07-26 00:00:00",Organic,1.634968873,72085.46,531.96,8196.10,3.45,63353.96,,,
Birmingham/Montgomery,Weekly,"2020-07-26 00:00:00",Conventional,0.898869022,376789.89,252933.79,28432.78,151.18,95263.35,,,
Birmingham/Montgomery,Weekly,"2020-07-26 00:00:00",Organic,1.370114118,10567.16,413.94,546.01,0.00,9607.21,,,
Boise,Weekly,"2020-07-26 00:00:00",Conventional,1.085507398,139327.46,79520.60,22259.61,11765.65,25781.61,,,
Boise,Weekly,"2020-07-26 00:00:00",Organic,2.032239071,5027.91,47.52,3488.34,0.00,1492.05,,,
Boston,Weekly,"2020-07-26 00:00:00",Conventional,1.450786058,744082.24,19284.70,564624.47,615.60,159557.46,,,
Boston,Weekly,"2020-07-26 00:00:00",Organic,1.754121743,30519.78,269.96,1631.89,0.00,28617.92,,,
Buffalo/Rochester,Weekly,"2020-07-26 00:00:00",Conventional,1.089046382,219420.15,30392.53,54729.04,2725.48,131573.09,,,
Buffalo/Rochester,Weekly,"2020-07-26 00:00:00",Organic,1.591704494,13573.79,570.66,98.32,0.00,12904.81,,,
California,Weekly,"2020-07-26 00:00:00",Conventional,1.251076648,6988879.87,2802084.53,1656192.09,985990.24,1544611.12,,,
California,Weekly,"2020-07-26 00:00:00",Organic,1.948319402,281764.78,88627.24,102223.83,29.22,90881.44,,,
Charlotte,Weekly,"2020-07-26 00:00:00",Conventional,1.094397361,365879.17,177930.00,65927.72,6009.20,116012.25,,,
Charlotte,Weekly,"2020-07-26 00:00:00",Organic,1.615555463,17544.37,6670.14,4249.34,40.56,6584.33,,,
Chicago,Weekly,"2020-07-26 00:00:00",Conventional,1.287996389,915389.31,218647.96,324064.62,156379.83,216296.90,,,
Chicago,Weekly,"2020-07-26 00:00:00",Organic,1.971991742,52830.32,28507.79,11231.44,0.00,13091.09,,,
Cincinnati/Dayton,Weekly,"2020-07-26 00:00:00",Conventional,0.900532741,377958.60,258753.46,41491.08,34497.48,43216.57,,,
Cincinnati/Dayton,Weekly,"2020-07-26 00:00:00",Organic,1.734396323,15742.53,3324.09,10447.88,0.00,1970.57,,,
Columbus,Weekly,"2020-07-26 00:00:00",Conventional,0.849008877,301734.78,209752.85,38037.43,9733.98,44210.52,,,
Columbus,Weekly,"2020-07-26 00:00:00",Organic,1.693450635,9252.64,2592.72,4190.26,0.00,2469.66,,,
"Dallas/Ft. Worth",Weekly,"2020-07-26 00:00:00",Conventional,0.799279489,1631829.52,791997.04,398718.25,74409.77,366704.46,,,
"Dallas/Ft. Worth",Weekly,"2020-07-26 00:00:00",Organic,1.464155293,35717.88,11787.41,231.02,292.29,23407.16,,,
Denver,Weekly,"2020-07-26 00:00:00",Conventional,1.142751323,908531.22,319570.05,323342.06,25573.09,240044.14,,,
Denver,Weekly,"2020-07-26 00:00:00",Organic,1.088993740,153151.37,134637.45,7261.44,1.07,11251.41,,,
Detroit,Weekly,"2020-07-26 00:00:00",Conventional,0.866013621,616477.19,324538.42,84841.30,135321.42,71776.05,,,
Detroit,Weekly,"2020-07-26 00:00:00",Organic,1.515359118,21181.60,1768.22,7585.56,0.00,11827.83,,,
"Grand Rapids",Weekly,"2020-07-26 00:00:00",Conventional,0.958217141,271324.88,38731.25,85247.57,114020.80,33325.27,,,
"Grand Rapids",Weekly,"2020-07-26 00:00:00",Organic,1.784129993,5661.05,72.70,1440.58,0.00,4147.76,,,
"Great Lakes",Weekly,"2020-07-26 00:00:00",Conventional,0.968155529,4860520.70,2068672.04,1235981.70,684511.09,871353.98,,,
"Great Lakes",Weekly,"2020-07-26 00:00:00",Organic,1.734196486,170717.26,53243.73,49557.96,0.00,67914.63,,,
Harrisburg/Scranton,Weekly,"2020-07-26 00:00:00",Conventional,1.075607972,397358.93,158177.35,124812.04,890.35,113479.19,,,
Harrisburg/Scranton,Weekly,"2020-07-26 00:00:00",Organic,1.352272837,16762.99,453.58,379.45,0.00,15929.97,,,
Hartford/Springfield,Weekly,"2020-07-26 00:00:00",Conventional,1.428043809,380926.42,11967.43,292419.79,7610.06,68929.14,,,
Hartford/Springfield,Weekly,"2020-07-26 00:00:00",Organic,1.777819435,17576.79,334.11,5746.75,2.24,11493.69,,,
Houston,Weekly,"2020-07-26 00:00:00",Conventional,0.847550730,1256638.24,599559.74,428371.69,17441.89,211263.98,,,
Houston,Weekly,"2020-07-26 00:00:00",Organic,1.532730871,16976.49,10117.30,14.23,0.00,6844.95,,,
Indianapolis,Weekly,"2020-07-26 00:00:00",Conventional,0.895277244,297892.10,190370.06,47632.24,13655.23,46234.58,,,
Indianapolis,Weekly,"2020-07-26 00:00:00",Organic,1.647154038,7357.70,1426.29,2807.37,0.00,3124.04,,,
Jacksonville,Weekly,"2020-07-26 00:00:00",Conventional,0.999762322,228422.59,160411.14,12109.97,301.44,55599.15,,,
Jacksonville,Weekly,"2020-07-26 00:00:00",Organic,1.556332843,9753.74,16.88,307.76,0.00,9429.10,,,
"Las Vegas",Weekly,"2020-07-26 00:00:00",Conventional,0.994122834,404793.72,136555.29,167124.36,226.01,100888.06,,,
"Las Vegas",Weekly,"2020-07-26 00:00:00",Organic,1.548830970,15717.23,9007.55,1526.83,3.46,5179.39,,,
"Los Angeles",Weekly,"2020-07-26 00:00:00",Conventional,1.176813386,3344522.83,1398587.31,362342.20,751392.95,832199.43,,,
"Los Angeles",Weekly,"2020-07-26 00:00:00",Organic,1.858202106,126466.45,47571.68,53295.41,9.83,25588.58,,,
Louisville,Weekly,"2020-07-26 00:00:00",Conventional,0.932878660,145554.26,90854.32,28492.98,116.10,26090.86,,,
Louisville,Weekly,"2020-07-26 00:00:00",Organic,1.610479675,5673.07,1615.20,2367.40,0.00,1690.46,,,
"Miami/Ft. Lauderdale",Weekly,"2020-07-26 00:00:00",Conventional,1.000522718,954024.76,661281.19,43284.80,559.06,248884.15,,,
"Miami/Ft. Lauderdale",Weekly,"2020-07-26 00:00:00",Organic,1.965660584,30640.78,186.74,4156.32,0.00,26296.77,,,
Midsouth,Weekly,"2020-07-26 00:00:00",Conventional,1.046940982,4324662.83,1920835.39,1021701.63,49183.38,1332923.69,,,
Midsouth,Weekly,"2020-07-26 00:00:00",Organic,1.526679322,249281.97,49353.73,48956.97,178.17,150792.16,,,
Nashville,Weekly,"2020-07-26 00:00:00",Conventional,0.864545332,322349.89,227170.69,28480.37,65.74,66633.09,,,
Nashville,Weekly,"2020-07-26 00:00:00",Organic,1.484463307,14562.87,3211.54,5163.23,0.00,6188.10,,,
"New Orleans/Mobile",Weekly,"2020-07-26 00:00:00",Conventional,0.874944077,358197.31,187000.99,33606.55,2811.37,134772.18,,,
"New Orleans/Mobile",Weekly,"2020-07-26 00:00:00",Organic,1.408720907,9465.18,319.07,0.00,0.00,9145.16,,,
"New York",Weekly,"2020-07-26 00:00:00",Conventional,1.200570064,2229197.28,126133.83,1450554.23,4680.37,647038.62,,,
"New York",Weekly,"2020-07-26 00:00:00",Organic,1.771404345,100583.06,9638.94,10916.49,1552.95,78470.45,,,
Northeast,Weekly,"2020-07-26 00:00:00",Conventional,1.231115249,6363789.43,733394.56,3794425.84,20970.40,1814201.02,,,
Northeast,Weekly,"2020-07-26 00:00:00",Organic,1.671199721,291713.83,23135.33,26327.51,1576.07,240670.68,,,
"Northern New England",Weekly,"2020-07-26 00:00:00",Conventional,1.293780297,569622.48,20807.35,420389.57,315.34,128110.22,,,
"Northern New England",Weekly,"2020-07-26 00:00:00",Organic,1.757768734,21833.83,2768.96,703.34,0.00,18361.53,,,
Orlando,Weekly,"2020-07-26 00:00:00",Conventional,0.913391634,606277.02,354872.52,14698.67,264.95,236432.38,,,
Orlando,Weekly,"2020-07-26 00:00:00",Organic,1.856668450,20054.40,43.05,312.95,0.00,19696.51,,,
Peoria/Springfield,Weekly,"2020-07-26 00:00:00",Conventional,0.857003235,152720.15,67360.79,39172.99,3177.30,43009.07,,,
Peoria/Springfield,Weekly,"2020-07-26 00:00:00",Organic,1.782143881,3602.69,324.30,1365.81,0.00,1912.58,,,
Philadelphia,Weekly,"2020-07-26 00:00:00",Conventional,1.068842167,690233.90,171072.59,276116.23,444.99,242600.09,,,
Philadelphia,Weekly,"2020-07-26 00:00:00",Organic,1.686164656,32787.17,3429.36,4069.13,0.00,25288.67,,,
Phoenix/Tucson,Weekly,"2020-07-26 00:00:00",Conventional,0.772303873,1436792.88,664541.41,636678.29,3928.54,131607.75,,,
Phoenix/Tucson,Weekly,"2020-07-26 00:00:00",Organic,1.354642576,26881.14,12742.45,2282.42,4.27,11852.01,,,
Pittsburgh,Weekly,"2020-07-26 00:00:00",Conventional,0.884767550,155775.59,91761.94,12385.85,70.98,51554.93,,,
Pittsburgh,Weekly,"2020-07-26 00:00:00",Organic,1.507167310,9775.73,2688.63,5.63,0.00,7081.47,,,
Plains,Weekly,"2020-07-26 00:00:00",Conventional,0.966039259,2340257.00,1260301.29,515005.98,6855.97,558093.77,,,
Plains,Weekly,"2020-07-26 00:00:00",Organic,1.394011256,70678.46,18454.94,6278.11,20.66,45924.75,,,
Portland,Weekly,"2020-07-26 00:00:00",Conventional,1.104712473,831317.42,344910.49,282295.69,28133.97,175977.27,,,
Portland,Weekly,"2020-07-26 00:00:00",Organic,2.311369803,29946.05,4846.45,21627.26,0.00,3472.34,,,
Providence,Weekly,"2020-07-26 00:00:00",Conventional,1.560303726,109263.04,4165.87,88739.14,61.13,16296.91,,,
Providence,Weekly,"2020-07-26 00:00:00",Organic,1.651098534,5425.97,1.30,1.30,0.00,5423.37,,,
Raleigh/Greensboro,Weekly,"2020-07-26 00:00:00",Conventional,1.063646347,467022.08,215709.37,81235.42,5853.63,164220.82,,,
Raleigh/Greensboro,Weekly,"2020-07-26 00:00:00",Organic,1.654346766,22009.71,10947.90,4735.57,68.52,6257.71,,,
Richmond/Norfolk,Weekly,"2020-07-26 00:00:00",Conventional,0.951738593,371797.06,180634.45,84629.07,1369.56,105163.98,,,
Richmond/Norfolk,Weekly,"2020-07-26 00:00:00",Organic,1.312009306,25252.61,3944.41,3894.68,8.76,17404.76,,,
Roanoke,Weekly,"2020-07-26 00:00:00",Conventional,0.885938177,213221.06,118003.48,41517.49,40.57,53659.53,,,
Roanoke,Weekly,"2020-07-26 00:00:00",Organic,1.465614704,11134.33,2139.82,3546.72,0.00,5447.79,,,
Sacramento,Weekly,"2020-07-26 00:00:00",Conventional,1.476712366,541304.56,208761.55,240477.73,7480.67,84584.61,,,
Sacramento,Weekly,"2020-07-26 00:00:00",Organic,1.955100006,18385.02,6070.41,3477.32,8.70,8828.59,,,
"San Diego",Weekly,"2020-07-26 00:00:00",Conventional,1.140551729,632118.20,194866.86,132590.79,103509.49,201151.07,,,
"San Diego",Weekly,"2020-07-26 00:00:00",Organic,1.843630634,29984.97,5236.61,17227.65,5.74,7514.98,,,
"San Francisco",Weekly,"2020-07-26 00:00:00",Conventional,1.454508527,947900.17,334748.54,455553.66,17091.94,140505.09,,,
"San Francisco",Weekly,"2020-07-26 00:00:00",Organic,2.189424669,54544.57,16338.21,9807.78,2.67,28395.91,,,
Seattle,Weekly,"2020-07-26 00:00:00",Conventional,1.388827014,653197.98,286276.73,287716.44,979.83,78224.98,,,
Seattle,Weekly,"2020-07-26 00:00:00",Organic,2.573983183,47726.29,8965.84,32744.86,7.89,6007.71,,,
"South Carolina",Weekly,"2020-07-26 00:00:00",Conventional,0.974840767,566122.00,367878.09,66826.30,2944.61,128463.04,,,
"South Carolina",Weekly,"2020-07-26 00:00:00",Organic,1.500389791,26546.62,7101.83,4777.45,55.99,14611.35,,,
"South Central",Weekly,"2020-07-26 00:00:00",Conventional,0.817069481,6268991.61,3331812.65,1206401.63,228854.93,1500626.99,,,
"South Central",Weekly,"2020-07-26 00:00:00",Organic,1.472297440,118479.58,27575.45,3720.15,1586.23,85597.75,,,
Southeast,Weekly,"2020-07-26 00:00:00",Conventional,0.931811949,5640601.31,3693432.81,405722.03,5603.29,1535754.51,,,
Southeast,Weekly,"2020-07-26 00:00:00",Organic,1.672427798,187323.61,19995.99,24514.41,63.65,142738.22,,,
Spokane,Weekly,"2020-07-26 00:00:00",Conventional,1.218416350,89131.60,43507.03,31719.79,325.89,13578.89,,,
Spokane,Weekly,"2020-07-26 00:00:00",Organic,2.267875913,4057.00,1171.14,1781.78,0.00,1104.08,,,
"St. Louis",Weekly,"2020-07-26 00:00:00",Conventional,0.919756277,241832.79,150057.03,17152.75,142.99,74480.02,,,
"St. Louis",Weekly,"2020-07-26 00:00:00",Organic,2.074788902,6159.30,949.34,2520.91,0.00,2689.05,,,
Syracuse,Weekly,"2020-07-26 00:00:00",Conventional,1.178196874,108911.30,14427.32,44032.49,653.32,49798.17,,,
Syracuse,Weekly,"2020-07-26 00:00:00",Organic,1.287651464,6496.46,346.27,121.81,0.00,6028.38,,,
Tampa,Weekly,"2020-07-26 00:00:00",Conventional,0.901287186,588245.12,372226.45,19580.47,222.32,196190.07,,,
Tampa,Weekly,"2020-07-26 00:00:00",Organic,1.742896747,15835.54,99.55,280.35,0.00,15453.74,,,
