Geography,Timeframe,Current Year Week Ending,Type,ASP Current Year,Total Bulk and Bags Units,4046 Units,4225 Units,4770 Units,TotalBagged Units,SmlBagged Units,LrgBagged Units,X-LrgBagged Units
West,Weekly,2023-04-23 00:00:00,Organic,1.61349199,324946.95,15481.36,20866.07,188.32,122413.04,,,
West,Weekly,2023-04-16 00:00:00,Organic,1.537083949,339166.17,16630.37,20312.07,52.54,130773.24,,,
West,Weekly,2023-04-09 00:00:00,Organic,1.386121454,363614.7,15195.2,22564.49,145.88,142360.07,,,
West,Weekly,2023-04-02 00:00:00,Organic,1.387244855,342641.38,15946.23,20360.07,22.94,129646.71,,,
Total U.S.,Weekly,2023-04-23 00:00:00,Organic,1.43499335,1922685.58,87790.73,103067.61,248.39,1224474.03,,,
Total U.S.,Weekly,2023-04-16 00:00:00,Organic,1.420162965,1896144.24,99782.49,91572.35,145.85,1165089.52,,,
Total U.S.,Weekly,2023-04-09 00:00:00,Organic,1.341266444,2057680.0,86226.92,81600.41,214.07,1372655.28,,,
Total U.S.,Weekly,2023-04-02 00:00:00,Organic,1.360712431,1965246.77,100934.84,80111.41,143.82,1250818.71,,,
Albany,Weekly,2023-05-21 00:00:00,Conventional,1.057188615,144588.7,17268.69,106744.55,6.93,15416.81,,,
Albany,Weekly,2023-05-14 00:00:00,Conventional,1.081189423,125310.68,14396.9,84775.16,24.0,22445.22,,,
Albany,Weekly,2023-05-07 00:00:00,Conventional,1.040280227,166114.19,28458.32,110644.56,19.45,23247.15,,,
Albany,Weekly,2023-04-30 00:00:00,Conventional,1.063921073,130472.98,15942.25,88411.96,11.53,22560.5,,,
Atlanta,Weekly,2023-05-21 00:00:00,Conventional,1.049739715,814215.2,436385.0,176483.58,165.22,179123.52,,,
Atlanta,Weekly,2023-05-14 00:00:00,Conventional,0.934805375,837847.38,484665.07,137394.9,121.29,193821.18,,,
Atlanta,Weekly,2023-05-07 00:00:00,Conventional,0.950287967,943015.88,525439.55,199756.38,162.21,196319.39,,,
Atlanta,Weekly,2023-04-30 00:00:00,Conventional,1.037831129,843385.36,466510.47,161617.05,162.24,195191.82,,,
Baltimore/Washington,Weekly,2023-05-21 00:00:00,Conventional,1.23498375,971249.28,241555.97,347020.46,1498.06,301980.34,,,
Baltimore/Washington,Weekly,2023-05-14 00:00:00,Conventional,1.270535643,993359.72,247831.59,335148.21,1516.13,349968.39,,,
Baltimore/Washington,Weekly,2023-05-07 00:00:00,Conventional,1.146766684,1117417.54,290618.54,446392.94,2624.01,324181.27,,,
Baltimore/Washington,Weekly,2023-04-30 00:00:00,Conventional,1.303985319,997772.38,239923.14,313447.86,1479.42,387570.21,,,
Birmingham/Montgomery,Weekly,2023-05-21 00:00:00,Conventional,0.959469157,362643.69,266198.93,15265.44,73.03,61337.72,,,
Birmingham/Montgomery,Weekly,2023-05-14 00:00:00,Conventional,0.876697367,384346.95,273492.66,16277.65,51.25,73931.69,,,
Birmingham/Montgomery,Weekly,2023-05-07 00:00:00,Conventional,0.887214906,448841.83,317029.9,18906.68,56.92,84341.76,,,
Birmingham/Montgomery,Weekly,2023-04-30 00:00:00,Conventional,0.957740232,386038.34,260158.14,17541.75,79.8,82542.37,,,
Boise,Weekly,2023-05-21 00:00:00,Conventional,1.129068115,110890.35,45416.89,41342.12,832.0,18168.52,,,
Boise,Weekly,2023-05-14 00:00:00,Conventional,1.060107068,117824.8,55434.99,37563.64,224.12,17951.14,,,
Boise,Weekly,2023-05-07 00:00:00,Conventional,0.929936537,142506.16,86677.82,29648.41,193.84,19612.18,,,
Boise,Weekly,2023-04-30 00:00:00,Conventional,1.072924173,117498.58,58625.92,34681.53,311.09,16491.62,,,
Boston,Weekly,2023-05-21 00:00:00,Conventional,1.315223308,663480.57,48551.41,446385.7,185.94,156245.99,,,
Boston,Weekly,2023-05-14 00:00:00,Conventional,1.182083242,760568.98,48099.6,495968.52,267.61,203254.46,,,
Boston,Weekly,2023-05-07 00:00:00,Conventional,1.039236802,869237.44,62044.72,621455.48,227.18,171089.47,,,
Boston,Weekly,2023-04-30 00:00:00,Conventional,1.279785237,682744.58,46948.82,457699.57,234.12,164779.32,,,
Buffalo/Rochester,Weekly,2023-05-21 00:00:00,Conventional,1.071333065,187280.48,23513.23,63212.53,1799.31,91213.38,,,
Buffalo/Rochester,Weekly,2023-05-14 00:00:00,Conventional,1.045585471,204200.86,25122.22,63905.63,1933.96,106689.53,,,
Buffalo/Rochester,Weekly,2023-05-07 00:00:00,Conventional,1.035756347,236098.06,51673.24,69526.83,1549.65,106770.81,,,
Buffalo/Rochester,Weekly,2023-04-30 00:00:00,Conventional,1.047419033,198640.21,23677.45,60607.75,2027.1,106319.32,,,
Charlotte,Weekly,2023-05-21 00:00:00,Conventional,1.149840514,381020.17,168320.35,62332.31,796.16,102162.4,,,
Charlotte,Weekly,2023-05-14 00:00:00,Conventional,1.138578416,372487.6,169825.11,63456.41,756.19,103278.04,,,
Charlotte,Weekly,2023-05-07 00:00:00,Conventional,0.845098142,510080.38,245412.45,122803.39,1343.57,102605.96,,,
Charlotte,Weekly,2023-04-30 00:00:00,Conventional,1.154034501,402074.4,167324.37,71736.47,800.25,120774.33,,,
Chicago,Weekly,2023-05-21 00:00:00,Conventional,0.991327615,1003937.09,255648.28,413211.82,108507.44,205889.35,,,
Chicago,Weekly,2023-05-14 00:00:00,Conventional,0.984054328,996746.63,250229.05,396443.98,85414.97,243526.74,,,
Chicago,Weekly,2023-05-07 00:00:00,Conventional,0.846600063,1344162.32,286482.34,620664.47,150158.51,263966.6,,,
Chicago,Weekly,2023-04-30 00:00:00,Conventional,1.038227974,1015824.23,243230.58,456319.8,77857.72,217701.55,,,
Cincinnati/Dayton,Weekly,2023-05-21 00:00:00,Conventional,1.099157541,298790.5,151696.67,72218.44,23083.51,47464.86,,,
Cincinnati/Dayton,Weekly,2023-05-14 00:00:00,Conventional,1.195930515,302765.99,102835.77,143804.27,6807.43,44882.37,,,
Cincinnati/Dayton,Weekly,2023-05-07 00:00:00,Conventional,1.22578765,385184.34,100367.66,209486.54,26469.58,43985.07,,,
Cincinnati/Dayton,Weekly,2023-04-30 00:00:00,Conventional,1.233589344,322742.5,91746.36,176819.36,6514.34,43139.18,,,
Columbus,Weekly,2023-05-21 00:00:00,Conventional,1.065806688,256070.51,73635.97,110280.55,18244.55,45376.52,,,
Columbus,Weekly,2023-05-14 00:00:00,Conventional,1.059179341,239454.42,85491.28,93952.01,6059.73,47710.6,,,
Columbus,Weekly,2023-05-07 00:00:00,Conventional,1.060792417,295563.22,86483.84,131081.95,21920.86,47043.69,,,
Columbus,Weekly,2023-04-30 00:00:00,Conventional,1.201811336,242885.61,88876.1,87326.6,5986.52,46825.31,,,
Dallas/Ft. Worth,Weekly,2023-05-21 00:00:00,Conventional,0.847010103,1430961.67,511106.24,372491.71,69035.95,438035.07,,,
Dallas/Ft. Worth,Weekly,2023-05-14 00:00:00,Conventional,0.767263165,1530361.26,663879.54,327511.03,44889.03,452800.3,,,
Dallas/Ft. Worth,Weekly,2023-05-07 00:00:00,Conventional,0.778875157,1565504.04,548327.26,367853.37,50953.37,550386.08,,,
Dallas/Ft. Worth,Weekly,2023-04-30 00:00:00,Conventional,0.826444918,1546837.44,683950.73,360735.45,40206.65,414393.6,,,
Denver,Weekly,2023-05-21 00:00:00,Conventional,1.054964799,985650.87,307692.16,429313.17,22147.6,205250.07,,,
Denver,Weekly,2023-05-14 00:00:00,Conventional,1.04666967,1003834.97,305198.87,422005.04,19288.54,244230.66,,,
Denver,Weekly,2023-05-07 00:00:00,Conventional,1.001288626,1191543.17,431852.92,478435.28,18837.66,251723.19,,,
Denver,Weekly,2023-04-30 00:00:00,Conventional,1.091253217,1045396.05,343978.96,391617.72,24348.52,277509.13,,,
Detroit,Weekly,2023-05-21 00:00:00,Conventional,1.076898969,491159.98,93575.76,197334.48,107511.35,85731.84,,,
Detroit,Weekly,2023-05-14 00:00:00,Conventional,1.092117959,411273.17,117567.94,156706.1,35596.94,92881.83,,,
Detroit,Weekly,2023-05-07 00:00:00,Conventional,1.011430673,571574.18,114051.61,230206.69,132907.89,87465.25,,,
Detroit,Weekly,2023-04-30 00:00:00,Conventional,1.226736976,417810.59,120437.36,160548.09,33860.46,96444.99,,,
Grand Rapids,Weekly,2023-05-21 00:00:00,Conventional,1.242632681,219052.16,26597.86,54612.83,94891.88,38027.98,,,
Grand Rapids,Weekly,2023-05-14 00:00:00,Conventional,1.342867137,149007.89,29342.12,38136.3,33477.54,42030.37,,,
Grand Rapids,Weekly,2023-05-07 00:00:00,Conventional,0.930148534,277005.71,33823.67,79766.11,121494.06,37397.61,,,
Grand Rapids,Weekly,2023-04-30 00:00:00,Conventional,1.323562022,144244.88,29218.03,41000.67,27854.78,41939.66,,,
Harrisburg/Scranton,Weekly,2023-05-21 00:00:00,Conventional,1.079610674,395507.38,140534.88,106840.1,18182.03,111540.59,,,
Harrisburg/Scranton,Weekly,2023-05-14 00:00:00,Conventional,1.096078212,437360.29,148211.91,115327.18,29281.04,131218.59,,,
Harrisburg/Scranton,Weekly,2023-05-07 00:00:00,Conventional,1.097348502,440872.92,148139.63,125519.66,21114.77,120260.89,,,
Harrisburg/Scranton,Weekly,2023-04-30 00:00:00,Conventional,1.068940613,420822.08,136717.89,129527.37,18637.44,114337.06,,,
Hartford/Springfield,Weekly,2023-05-21 00:00:00,Conventional,1.246250729,369909.44,16692.15,273868.06,61.59,69146.0,,,
Hartford/Springfield,Weekly,2023-05-14 00:00:00,Conventional,1.26079396,371136.29,14784.07,237471.25,71.39,109224.49,,,
Hartford/Springfield,Weekly,2023-05-07 00:00:00,Conventional,1.085536815,477223.06,16713.44,363644.04,66.46,89062.03,,,
Hartford/Springfield,Weekly,2023-04-30 00:00:00,Conventional,1.278669264,378941.16,17470.06,275216.05,63.84,79806.33,,,
Houston,Weekly,2023-05-21 00:00:00,Conventional,0.858385202,876093.6,476360.09,166450.5,8761.83,42521.0,,,
Houston,Weekly,2023-05-14 00:00:00,Conventional,0.814458112,926232.38,386637.31,267204.09,8149.4,86635.91,,,
Houston,Weekly,2023-05-07 00:00:00,Conventional,0.803335547,984662.96,418727.21,267644.41,6060.64,116866.43,,,
Houston,Weekly,2023-04-30 00:00:00,Conventional,0.78926202,976118.69,520308.64,205333.54,5304.81,83514.28,,,
Indianapolis,Weekly,2023-05-21 00:00:00,Conventional,1.016952343,285782.56,66404.96,120460.72,29486.58,55580.84,,,
Indianapolis,Weekly,2023-05-14 00:00:00,Conventional,1.028823906,264238.13,80115.16,98529.62,11934.29,56914.7,,,
Indianapolis,Weekly,2023-05-07 00:00:00,Conventional,0.999216509,325991.96,69019.26,156873.38,35251.17,55568.42,,,
Indianapolis,Weekly,2023-04-30 00:00:00,Conventional,1.138960863,274215.03,82777.68,113723.49,10415.21,53367.12,,,
Jacksonville,Weekly,2023-05-21 00:00:00,Conventional,1.044009834,258201.76,178169.74,6810.93,427.51,61580.64,,,
Jacksonville,Weekly,2023-05-14 00:00:00,Conventional,0.925236585,274827.81,195746.28,3860.21,358.27,65528.83,,,
Jacksonville,Weekly,2023-05-07 00:00:00,Conventional,0.924654348,322402.84,236351.23,4905.53,61.03,72549.91,,,
Jacksonville,Weekly,2023-04-30 00:00:00,Conventional,1.037265389,277178.63,189671.07,7387.97,25.43,71455.88,,,
Las Vegas,Weekly,2023-05-21 00:00:00,Conventional,1.026821093,398396.4,191066.12,67886.18,4131.43,125896.51,,,
Las Vegas,Weekly,2023-05-14 00:00:00,Conventional,0.996447133,427764.46,149589.69,131446.01,3663.32,131043.72,,,
Las Vegas,Weekly,2023-05-07 00:00:00,Conventional,0.925931552,466084.16,182377.72,143418.03,3915.81,125454.15,,,
Las Vegas,Weekly,2023-04-30 00:00:00,Conventional,1.0075442,409330.04,145427.95,81523.95,4919.57,160475.71,,,
Los Angeles,Weekly,2023-05-21 00:00:00,Conventional,1.208923021,2914744.18,1613771.8,40280.93,543941.9,657919.53,,,
Los Angeles,Weekly,2023-05-14 00:00:00,Conventional,1.199713469,3002076.96,1373903.29,81727.02,788819.46,696370.06,,,
Los Angeles,Weekly,2023-05-07 00:00:00,Conventional,1.120837933,3543564.5,1416967.63,199508.42,1141010.33,723598.55,,,
Los Angeles,Weekly,2023-04-30 00:00:00,Conventional,1.217784954,2953480.25,1483769.28,87353.37,647379.18,660301.94,,,
Louisville,Weekly,2023-05-21 00:00:00,Conventional,0.988316126,149882.02,59846.85,39088.04,5564.92,38660.2,,,
Louisville,Weekly,2023-05-14 00:00:00,Conventional,1.01936768,143145.37,41087.32,51609.06,2533.47,36069.21,,,
Louisville,Weekly,2023-05-07 00:00:00,Conventional,1.005670684,164100.86,47309.5,68441.58,7682.96,35064.17,,,
Louisville,Weekly,2023-04-30 00:00:00,Conventional,1.097576012,147271.9,49235.86,50358.59,2417.84,35265.84,,,
Miami/Ft. Lauderdale,Weekly,2023-05-21 00:00:00,Conventional,1.025539743,1182341.36,822418.34,24220.14,535.36,282656.96,,,
Miami/Ft. Lauderdale,Weekly,2023-05-14 00:00:00,Conventional,0.91666062,1221538.74,850603.26,34604.77,244.47,281529.44,,,
Miami/Ft. Lauderdale,Weekly,2023-05-07 00:00:00,Conventional,0.942676739,1370889.62,988424.26,22789.9,291.32,300699.01,,,
Miami/Ft. Lauderdale,Weekly,2023-04-30 00:00:00,Conventional,1.057812409,1234620.54,861264.5,34814.29,177.73,282530.68,,,
Nashville,Weekly,2023-05-21 00:00:00,Conventional,0.97870847,330698.36,164278.64,61027.87,87.38,87608.78,,,
Nashville,Weekly,2023-05-14 00:00:00,Conventional,0.940531798,331996.06,151407.82,74824.37,57.46,84958.83,,,
Nashville,Weekly,2023-05-07 00:00:00,Conventional,0.927911517,375255.18,191855.28,79003.53,56.11,89749.41,,,
Nashville,Weekly,2023-04-30 00:00:00,Conventional,1.007307057,333339.54,167369.89,65039.02,109.36,86366.87,,,
Northern New England,Weekly,2023-05-21 00:00:00,Conventional,0.991675571,624858.93,90222.28,448100.92,159.73,71121.57,,,
Northern New England,Weekly,2023-05-14 00:00:00,Conventional,1.002350877,545031.03,80384.88,368156.82,88.01,83257.94,,,
Northern New England,Weekly,2023-05-07 00:00:00,Conventional,0.936090196,739611.53,189592.79,449415.42,91.95,92048.57,,,
Northern New England,Weekly,2023-04-30 00:00:00,Conventional,1.0416158,502744.5,129011.17,278509.97,110.22,88869.49,,,
New Orleans/Mobile,Weekly,2023-05-21 00:00:00,Conventional,0.860130895,305741.7,214858.0,2662.35,3318.74,15131.05,,,
New Orleans/Mobile,Weekly,2023-05-14 00:00:00,Conventional,0.829221456,319252.6,221078.43,1810.37,1641.12,24799.83,,,
New Orleans/Mobile,Weekly,2023-05-07 00:00:00,Conventional,0.818732265,385526.37,232646.05,3132.22,2375.88,64324.87,,,
New Orleans/Mobile,Weekly,2023-04-30 00:00:00,Conventional,0.814590368,372029.49,227532.23,3382.19,1733.11,63004.7,,,
New York,Weekly,2023-05-21 00:00:00,Conventional,1.329168113,1733408.97,111542.96,991840.7,1569.1,536975.12,,,
New York,Weekly,2023-05-14 00:00:00,Conventional,1.263181383,1954449.42,117736.21,982382.48,4718.6,770237.6,,,
New York,Weekly,2023-05-07 00:00:00,Conventional,1.156739292,2152212.26,127428.3,1301354.8,1039.09,652525.07,,,
New York,Weekly,2023-04-30 00:00:00,Conventional,1.144757909,2430813.41,172355.35,1594652.98,704.71,597939.78,,,
Orlando,Weekly,2023-05-21 00:00:00,Conventional,0.994078861,655954.07,406979.18,5461.9,629.31,208972.26,,,
Orlando,Weekly,2023-05-14 00:00:00,Conventional,0.896888608,702855.51,446332.9,8684.41,126.02,214710.03,,,
Orlando,Weekly,2023-05-07 00:00:00,Conventional,0.919440557,784697.45,511812.75,17744.37,150.0,221399.65,,,
Orlando,Weekly,2023-04-30 00:00:00,Conventional,1.0351287,692992.23,441712.8,13056.26,210.87,205115.58,,,
Peoria/Springfield,Weekly,2023-05-21 00:00:00,Conventional,0.938339116,139035.58,62948.26,25262.98,13302.08,28913.46,,,
Peoria/Springfield,Weekly,2023-05-14 00:00:00,Conventional,0.935556006,131164.1,62908.28,23336.98,5404.71,31372.05,,,
Peoria/Springfield,Weekly,2023-05-07 00:00:00,Conventional,0.901897837,160881.6,69517.29,36804.91,15100.0,32076.63,,,
Peoria/Springfield,Weekly,2023-04-30 00:00:00,Conventional,1.006897787,130065.4,62831.49,24324.46,4407.1,30864.69,,,
Philadelphia,Weekly,2023-05-21 00:00:00,Conventional,1.085726503,598939.8,132019.89,227185.33,13038.11,202501.65,,,
Philadelphia,Weekly,2023-05-14 00:00:00,Conventional,1.104993581,636424.16,131411.64,219860.8,21373.49,244432.35,,,
Philadelphia,Weekly,2023-05-07 00:00:00,Conventional,1.094817723,662073.59,135848.37,259827.3,17676.2,218378.68,,,
Philadelphia,Weekly,2023-04-30 00:00:00,Conventional,1.032404155,715775.79,140727.18,304007.85,14396.53,228212.76,,,
Phoenix/Tucson,Weekly,2023-05-21 00:00:00,Conventional,0.873298233,1301179.69,645530.64,469886.71,3408.09,138631.1,,,
Phoenix/Tucson,Weekly,2023-05-14 00:00:00,Conventional,0.856712964,1321062.28,666502.63,425533.03,4235.86,180998.26,,,
Phoenix/Tucson,Weekly,2023-05-07 00:00:00,Conventional,0.756336769,1624251.24,804062.01,587521.83,4059.22,182415.91,,,
Phoenix/Tucson,Weekly,2023-04-30 00:00:00,Conventional,0.907109797,1271057.99,649230.85,311887.78,4088.28,261773.32,,,
Pittsburgh,Weekly,2023-05-21 00:00:00,Conventional,1.114866649,135756.85,69277.0,18646.05,67.74,37831.86,,,
Pittsburgh,Weekly,2023-05-14 00:00:00,Conventional,1.101661902,135960.78,68503.37,17275.19,139.77,44314.09,,,
Pittsburgh,Weekly,2023-05-07 00:00:00,Conventional,0.986666201,182241.97,108722.31,20041.23,88.12,48702.59,,,
Pittsburgh,Weekly,2023-04-30 00:00:00,Conventional,1.131816849,141521.29,72406.51,18383.92,113.88,46340.79,,,
Portland,Weekly,2023-05-21 00:00:00,Conventional,1.152108561,738364.0,371932.3,235311.57,36242.77,80051.58,,,
Portland,Weekly,2023-05-14 00:00:00,Conventional,1.089736789,653973.55,295841.57,208850.86,41456.54,82188.21,,,
Portland,Weekly,2023-05-07 00:00:00,Conventional,0.981103724,817566.89,430086.86,247714.64,41068.69,83203.69,,,
Portland,Weekly,2023-04-30 00:00:00,Conventional,1.126477077,630214.19,314343.3,167826.39,40679.89,90720.1,,,
Providence,Weekly,2023-05-21 00:00:00,Conventional,1.457628173,84191.52,5729.94,59594.59,29.58,17434.25,,,
Providence,Weekly,2023-05-14 00:00:00,Conventional,1.213288423,106553.78,4875.8,72340.15,45.33,27713.63,,,
Providence,Weekly,2023-05-07 00:00:00,Conventional,1.032486925,125667.73,4761.14,99571.6,277.33,19138.46,,,
Providence,Weekly,2023-04-30 00:00:00,Conventional,1.370541377,94658.51,4457.9,71665.07,81.93,16669.26,,,
Raleigh/Greensboro,Weekly,2023-05-21 00:00:00,Conventional,1.10191826,452515.53,204810.62,74498.66,466.18,115395.77,,,
Raleigh/Greensboro,Weekly,2023-05-14 00:00:00,Conventional,1.09075527,448185.19,207700.43,72976.19,472.06,123931.29,,,
Raleigh/Greensboro,Weekly,2023-05-07 00:00:00,Conventional,0.859278442,598966.68,285985.96,134053.83,1249.35,124285.68,,,
Raleigh/Greensboro,Weekly,2023-04-30 00:00:00,Conventional,1.113953069,473429.46,201078.62,82593.22,681.25,133747.72,,,
Richmond/Norfolk,Weekly,2023-05-21 00:00:00,Conventional,1.102520991,321981.22,117861.24,96919.61,164.69,74171.24,,,
Richmond/Norfolk,Weekly,2023-05-14 00:00:00,Conventional,1.077251316,336625.11,104561.74,125232.84,224.46,76088.31,,,
Richmond/Norfolk,Weekly,2023-05-07 00:00:00,Conventional,0.904915173,433287.02,160236.13,160523.65,255.9,73630.68,,,
Richmond/Norfolk,Weekly,2023-04-30 00:00:00,Conventional,1.090909934,348132.83,115237.23,112107.11,194.51,80250.33,,,
Roanoke,Weekly,2023-05-21 00:00:00,Conventional,1.038316958,199018.04,89431.4,46368.88,727.22,44375.12,,,
Roanoke,Weekly,2023-05-14 00:00:00,Conventional,1.042400113,201829.22,70743.5,71884.67,1365.27,41319.29,,,
Roanoke,Weekly,2023-05-07 00:00:00,Conventional,0.934242108,248596.56,101203.05,85235.31,1036.24,41716.12,,,
Roanoke,Weekly,2023-04-30 00:00:00,Conventional,1.075550132,202921.99,77650.1,61998.79,907.18,41189.34,,,
Sacramento,Weekly,2023-05-21 00:00:00,Conventional,1.316475287,440741.6,123766.37,226578.18,6059.01,71037.91,,,
Sacramento,Weekly,2023-05-14 00:00:00,Conventional,1.391996603,416379.85,154565.5,171740.37,8046.74,70286.75,,,
Sacramento,Weekly,2023-05-07 00:00:00,Conventional,1.119580557,552928.68,216022.68,252537.3,8042.83,64144.73,,,
Sacramento,Weekly,2023-04-30 00:00:00,Conventional,1.259925108,495993.74,174977.68,240793.07,8538.71,60554.43,,,
San Diego,Weekly,2023-05-21 00:00:00,Conventional,1.191645921,525626.44,313709.44,14549.01,67157.95,122982.62,,,
San Diego,Weekly,2023-05-14 00:00:00,Conventional,1.201357946,526526.08,267312.23,24522.83,102148.44,124792.01,,,
San Diego,Weekly,2023-05-07 00:00:00,Conventional,1.093422512,646320.26,325507.51,42324.84,125241.39,145009.18,,,
San Diego,Weekly,2023-04-30 00:00:00,Conventional,1.225265569,517476.46,283348.25,15488.28,87258.41,122561.56,,,
San Francisco,Weekly,2023-05-21 00:00:00,Conventional,1.131915218,865070.4,173999.4,579323.91,8060.0,93093.21,,,
San Francisco,Weekly,2023-05-14 00:00:00,Conventional,1.448148125,654482.14,232419.73,310802.91,8055.94,91776.54,,,
San Francisco,Weekly,2023-05-07 00:00:00,Conventional,0.912451086,1031383.9,419519.55,515830.95,8084.74,76949.92,,,
San Francisco,Weekly,2023-04-30 00:00:00,Conventional,1.433482689,715733.25,289671.96,309657.71,9440.97,90027.49,,,
Seattle,Weekly,2023-05-21 00:00:00,Conventional,1.301283689,592965.53,229619.73,256202.72,20782.5,63889.56,,,
Seattle,Weekly,2023-05-14 00:00:00,Conventional,1.352366778,519152.56,220833.7,189015.53,20209.41,60697.66,,,
Seattle,Weekly,2023-05-07 00:00:00,Conventional,1.087823732,685590.64,282882.55,276813.13,27423.63,77716.53,,,
Seattle,Weekly,2023-04-30 00:00:00,Conventional,1.407819056,548248.37,270959.29,168526.14,29481.46,59021.68,,,
South Carolina,Weekly,2023-05-21 00:00:00,Conventional,1.084565062,583090.89,316070.38,81270.59,439.19,128936.89,,,
South Carolina,Weekly,2023-05-14 00:00:00,Conventional,1.01114026,588279.26,336873.14,70700.65,306.27,136676.32,,,
South Carolina,Weekly,2023-05-07 00:00:00,Conventional,0.887010097,750673.61,450162.67,119996.67,441.82,134509.37,,,
South Carolina,Weekly,2023-04-30 00:00:00,Conventional,1.06973369,595502.24,330698.21,82316.85,546.37,140985.37,,,
Spokane,Weekly,2023-05-21 00:00:00,Conventional,1.109780205,91119.05,44060.02,31665.47,60.17,12661.03,,,
Spokane,Weekly,2023-05-14 00:00:00,Conventional,1.191455378,78585.84,38144.15,24180.92,58.38,13166.19,,,
Spokane,Weekly,2023-05-07 00:00:00,Conventional,0.942368922,106429.41,53855.45,33925.12,33.92,15758.63,,,
Spokane,Weekly,2023-04-30 00:00:00,Conventional,1.168360667,85725.65,48358.01,21100.17,31.44,13269.47,,,
St. Louis,Weekly,2023-05-21 00:00:00,Conventional,0.848551705,261949.84,184120.58,12842.91,147.55,57566.19,,,
St. Louis,Weekly,2023-05-14 00:00:00,Conventional,0.869740952,230574.54,152407.76,10744.65,81.76,59689.89,,,
St. Louis,Weekly,2023-05-07 00:00:00,Conventional,0.858212027,276436.57,187033.34,17900.24,91.28,64324.33,,,
St. Louis,Weekly,2023-04-30 00:00:00,Conventional,0.900072386,227969.99,145272.61,14272.99,47.21,61619.65,,,
Syracuse,Weekly,2023-05-21 00:00:00,Conventional,1.066196419,91857.95,10706.12,45785.28,342.02,30816.08,,,
Syracuse,Weekly,2023-05-14 00:00:00,Conventional,1.056113093,92942.9,10421.66,41731.97,364.05,36474.48,,,
Syracuse,Weekly,2023-05-07 00:00:00,Conventional,1.0330387,108776.08,18656.13,49505.82,310.96,36812.1,,,
Syracuse,Weekly,2023-04-30 00:00:00,Conventional,1.062763112,92365.01,10943.95,41663.05,439.47,36556.63,,,
Tampa,Weekly,2023-05-21 00:00:00,Conventional,0.943753201,671008.53,449600.48,5937.3,190.69,187051.9,,,
Tampa,Weekly,2023-05-14 00:00:00,Conventional,0.881915452,716202.82,493568.15,13605.14,101.43,178965.03,,,
Tampa,Weekly,2023-05-07 00:00:00,Conventional,0.930856174,795640.89,554832.6,20272.03,219.54,189828.65,,,
Tampa,Weekly,2023-04-30 00:00:00,Conventional,1.020040373,713605.2,470346.32,31458.91,179.22,180367.67,,,
Toledo,Weekly,2023-05-21 00:00:00,Conventional,1.010732542,147312.23,33714.6,64428.16,21201.39,21837.35,,,
Toledo,Weekly,2023-05-14 00:00:00,Conventional,1.008160894,135451.32,39691.0,57272.5,8699.65,24085.67,,,
Toledo,Weekly,2023-05-07 00:00:00,Conventional,0.991927736,173879.58,38454.84,77529.44,25793.11,25288.48,,,
Toledo,Weekly,2023-04-30 00:00:00,Conventional,1.126160464,133487.78,39384.04,56739.56,6653.66,24818.61,,,
West Tex/New Mexico,Weekly,2023-05-21 00:00:00,Conventional,0.816464546,1019603.92,498229.25,89374.53,2444.56,356612.37,,,
